,Pipi,Alis
0,4.69727,2.6709
1,4.70215,2.6416
2,4.70215,2.63672
3,4.70215,2.68555
4,4.70215,2.6123
5,4.70215,2.54395
6,4.70215,2.5683599999999998
7,4.70215,2.62695
8,4.70215,2.66113
9,4.70215,2.63672
10,4.70215,2.6171900000000003
11,4.70215,2.63672
12,4.70215,2.6416
13,4.70215,2.5683599999999998
14,4.70215,2.52441
15,4.69727,2.59766
16,4.70215,2.62207
17,4.69727,2.6416
18,4.70215,2.6123
19,4.70215,2.6074200000000003
20,4.7070300000000005,2.65625
21,4.70215,2.59766
22,4.70215,2.5293
23,4.70215,2.5390599999999997
24,4.70215,2.6074200000000003
25,4.70215,2.65137
26,4.70215,2.63672
27,4.70215,2.62207
28,4.7070300000000005,2.63672
29,4.7070300000000005,2.65625
30,4.7070300000000005,2.58301
31,4.7070300000000005,2.5390599999999997
32,4.70215,2.6074200000000003
33,4.70215,2.63672
34,4.70215,2.6709
35,4.70215,2.6416
36,4.70215,2.6171900000000003
37,4.70215,2.65625
38,4.70215,2.68555
39,4.70215,2.7050799999999997
40,4.70215,2.7197299999999998
41,4.70215,2.73926
42,4.70215,2.75391
43,4.70215,2.71484
44,4.70215,2.6709
45,4.70215,2.66113
46,4.70215,2.66602
47,4.70215,2.5683599999999998
48,4.70215,2.50977
49,4.69727,2.55859
50,4.70215,2.59766
51,4.69727,2.62207
52,4.70215,2.5927700000000002
53,4.70215,2.58301
54,4.70215,2.63672
55,4.70215,2.5878900000000002
56,4.70215,2.51953
57,4.70215,2.49512
58,4.70215,2.55859
59,4.70215,2.5927700000000002
60,4.70215,2.5878900000000002
61,4.70215,2.57324
62,4.70215,2.5878900000000002
63,4.70215,2.59766
64,4.70215,2.50488
65,4.70215,2.4609400000000003
66,4.70215,2.51953
67,4.69727,2.5634799999999998
68,4.69727,2.5927700000000002
69,4.70215,2.5683599999999998
70,4.70215,2.57324
71,4.70215,2.6171900000000003
72,4.70215,2.5683599999999998
73,4.70215,2.49023
74,4.70215,2.49023
75,4.70215,2.55859
76,4.70215,2.5878900000000002
